,LHS,RHS,support,confidence,coverage,lift,count
47,{rails},{data-types},0.0011292266700501173,0.13734567901234568,0.008221785193173887,64.81975863088638,89
48,{tornado-cash},{vanity},0.0010023472689208908,0.49375,0.0020300704180676267,91.1356118266979,79
49,{vanity},{tornado-cash},0.0010023472689208908,0.18501170960187355,0.005417750428217979,91.1356118266979,79
50,{tornado-cash},{solidity-0.7.x},0.0013068578316310347,0.64375,0.0020300704180676267,19.521799249711428,103
51,{solidity-0.7.x},{tornado-cash},0.0013068578316310347,0.03963062716429396,0.03297595635348601,19.521799249711428,103
52,{grammar},{vulnerability},0.0020681342384063946,0.8190954773869347,0.0025249000824716108,11.480883878757115,163
53,{vulnerability},{grammar},0.0020681342384063946,0.028988084652320827,0.07134428725496415,11.480883878757115,163
54,{sor-v2},{london},0.00171287191524456,0.6617647058823529,0.0025883397830362242,10.922928857406836,135
55,{london},{sor-v2},0.00171287191524456,0.028272251308900525,0.06058491403920573,10.922928857406838,135
56,{pure},{fixed-point},0.0010404110892596587,0.35964912280701755,0.002892850345746368,12.249673990507816,82
57,{fixed-point},{pure},0.0010404110892596587,0.03543647363872083,0.029359893421303053,12.249673990507816,82
58,{android},{ssz},0.0012941698915181121,0.42857142857142855,0.0030197297468755953,3.012652260333316,102
59,{gas-estimate},{trust},0.0014971769333248747,0.5175438596491229,0.0028928503457463675,33.43460598216854,118
60,{trust},{gas-estimate},0.0014971769333248747,0.09672131147540984,0.015479286937765652,33.434605982168534,118
61,{flash-loans},{solidity-0.7.x},0.00228382922032608,0.7228915662650602,0.003159297088117744,21.92177714320151,180
62,{solidity-0.7.x},{flash-loans},0.00228382922032608,0.06925740669488265,0.03297595635348601,21.921777143201506,180
63,{flash-loans},{ssz},0.0012053543107276533,0.3815261044176707,0.0031592970881177437,2.6819461219834744,95
64,{0x},{fixed-point},0.001446425172873184,0.4318181818181818,0.0033496161898115837,14.70775713050994,114
65,{fixed-point},{0x},0.001446425172873184,0.049265341400172864,0.02935989342130305,14.70775713050994,114
66,{libp2p},{ssz},0.0020300704180676267,0.5818181818181818,0.0034891835310537334,4.0899036746343205,160
67,{ssz},{libp2p},0.0020300704180676267,0.014270424545130217,0.14225718454608893,4.0899036746343205,160
68,{openzeppelin},{ssz},0.0018270633762608641,0.5669291338582677,0.0032227367886823576,3.9852407853228122,144
69,{ssz},{openzeppelin},0.0018270633762608641,0.012843382090617196,0.14225718454608893,3.9852407853228122,144
70,{pyethereum},{ssz},0.001484488993211952,0.4317343173431734,0.003438431770602043,3.034885856350536,117
71,{ssz},{pyethereum},0.001484488993211952,0.010435247948626472,0.14225718454608893,3.0348858563505363,117
72,{ide},{scheduling},0.001065786969485504,0.302158273381295,0.0035272473513925013,10.717643706816725,84
73,{scheduling},{ide},0.001065786969485504,0.037803780378037805,0.028192602930914166,10.717643706816725,84
74,{aar},{uniswap},0.0013195457717439575,0.33876221498371334,0.0038951976146672593,14.074614640981215,104
75,{uniswap},{aar},0.0013195457717439575,0.05482340537691091,0.024069022394214303,14.074614640981217,104
76,{aar},{ssz},0.0011672904903888854,0.2996742671009772,0.0038951976146672585,2.106566835672808,92
77,{abstract},{ssz},0.001598680454228256,0.36416184971098264,0.004390027279071243,2.559883712537558,126
78,{ssz},{abstract},0.001598680454228256,0.011237959329290047,0.14225718454608893,2.559883712537558,126
79,{py-solc-x},{vulnerability},0.0010023472689208908,0.2289855072463768,0.004377339338958321,3.2095843417434087,79
80,{vulnerability},{py-solc-x},0.0010023472689208908,0.014049439800818068,0.07134428725496417,3.209584341743409,79
81,{kyc},{london},0.00171287191524456,0.45302013422818793,0.0037810061536509543,7.477441231244949,135
82,{london},{kyc},0.00171287191524456,0.028272251308900525,0.06058491403920573,7.477441231244949,135
83,{kyc},{ssz},0.0013829854723085707,0.36577181208053694,0.0037810061536509543,2.571200978338166,109
84,{user-safety},{myetherwallet},0.0016874960350187146,0.4054878048780488,0.004161644357038635,77.38140760644895,133
85,{myetherwallet},{user-safety},0.0016874960350187146,0.3220338983050847,0.005240119266637062,77.38140760644893,133
86,{user-safety},{ssz},0.0012687940112922668,0.3048780487804878,0.004161644357038635,2.1431469331639446,100
87,{proof-of-stake},{ssz},0.0014210492926473386,0.3510971786833856,0.00404745289602233,2.4680453209000213,112
88,{wrapped-tokens},{solidity-0.7.x},0.002359956861003616,0.6305084745762712,0.0037429423333121864,19.12024833540932,186
89,{solidity-0.7.x},{wrapped-tokens},0.002359956861003616,0.0715659869180454,0.03297595635348601,19.120248335409315,186
90,{wrapped-tokens},{ssz},0.0013068578316310347,0.34915254237288135,0.003742942333312187,2.4543754572884984,103
91,{optimization},{trust},0.0020046945378417815,0.5064102564102564,0.003958637315231873,32.71534783522488,158
92,{trust},{optimization},0.0020046945378417815,0.12950819672131147,0.015479286937765655,32.71534783522488,158
93,{openzeppelin-sdk},{sec-security-exchange-commission},0.0019158789570513227,0.4265536723163842,0.004491530799974624,65.15276682871283,151
94,{sec-security-exchange-commission},{openzeppelin-sdk},0.0019158789570513227,0.2926356589147287,0.006546977098268096,65.15276682871283,151
95,{modifiers},{trust},0.0022584533401002345,0.5266272189349113,0.004288523758167861,34.021413328159866,178
96,{trust},{modifiers},0.0022584533401002345,0.14590163934426228,0.015479286937765653,34.02141332815986,178
97,{erc-1155},{truffle-contract},0.001218042250840576,0.2823529411764706,0.004313899638393707,59.821631878557874,96
98,{truffle-contract},{erc-1155},0.001218042250840576,0.25806451612903225,0.004719913722007233,59.821631878557874,96
99,{erc-1155},{presale},0.0012307301909534986,0.2852941176470588,0.004313899638393707,53.53679971988795,97
100,{presale},{erc-1155},0.0012307301909534986,0.23095238095238096,0.005328934847427519,53.53679971988795,97
101,{erc-1155},{ssz},0.0031466091480048214,0.7294117647058823,0.004313899638393707,5.127416003861408,248
102,{ssz},{erc-1155},0.0031466091480048214,0.022119158044951837,0.14225718454608893,5.127416003861408,248
103,{truffle-contract},{presale},0.0010277231491467361,0.21774193548387097,0.004719913722007233,40.860311059907836,81
104,{presale},{truffle-contract},0.0010277231491467361,0.19285714285714287,0.00532893484742752,40.860311059907836,81
105,{truffle-contract},{ssz},0.0036414388124088055,0.771505376344086,0.004719913722007233,5.4233139704387385,287
106,{ssz},{truffle-contract},0.0036414388124088055,0.02559757402782733,0.14225718454608893,5.4233139704387385,287
107,{ropsten-revival},{vulnerability},0.0017255598553574828,0.33415233415233414,0.005163991625959526,4.683659295076688,136
108,{vulnerability},{ropsten-revival},0.0017255598553574828,0.02418637737862351,0.07134428725496417,4.683659295076688,136
109,{myetherwallet},{ssz},0.001953942777390091,0.3728813559322034,0.005240119266637062,2.621177672832377,154
110,{ssz},{myetherwallet},0.001953942777390091,0.013735283624687834,0.14225718454608896,2.6211776728323763,154
111,{archive-node},{solidity-0.7.x},0.002245765399987312,0.4609375,0.004872169003362304,13.977987326856484,177
112,{solidity-0.7.x},{archive-node},0.002245765399987312,0.06810311658330127,0.03297595635348601,13.977987326856484,177
113,{archive-node},{ssz},0.001966630717503013,0.4036458333333333,0.0048721690033623035,2.8374372417201807,155
114,{ssz},{archive-node},0.001966630717503013,0.013824473778094898,0.14225718454608893,2.8374372417201807,155
115,{bsc},{ssz},0.0018905030768254774,0.32603938730853393,0.005798388631605658,2.29190102664307,149
116,{ssz},{bsc},0.0018905030768254774,0.013289332857652516,0.14225718454608893,2.29190102664307,149
117,{node-discovery},{london},0.0021569498191968536,0.41362530413625304,0.005214743386411216,6.8271996535075985,170
118,{london},{node-discovery},0.0021569498191968536,0.0356020942408377,0.06058491403920574,6.8271996535075985,170
119,{synthetix},{solidity-0.7.x},0.00228382922032608,0.41284403669724773,0.005531941889234283,12.519547038204532,180
120,{solidity-0.7.x},{synthetix},0.00228382922032608,0.06925740669488265,0.03297595635348601,12.51954703820453,180
121,{synthetix},{london},0.00114191461016304,0.20642201834862386,0.005531941889234283,3.407152120659014,90
122,{london},{synthetix},0.00114191461016304,0.018848167539267015,0.06058491403920574,3.4071521206590134,90
123,{synthetix},{ssz},0.0015479286937765653,0.2798165137614679,0.005531941889234283,1.9669763228781745,122
124,{ssz},{synthetix},0.0015479286937765653,0.01088119871566179,0.14225718454608896,1.9669763228781745,122
125,{presale},{ssz},0.004022077015796485,0.7547619047619047,0.00532893484742752,5.305615369587007,317
126,{ssz},{presale},0.004022077015796485,0.028273278630039245,0.14225718454608893,5.305615369587007,317
127,{rpc},{rlp},0.0011292266700501173,0.19017094017094016,0.005937955972847808,8.827045141091077,89
128,{rlp},{rpc},0.0011292266700501173,0.052414605418138985,0.021544122311742686,8.827045141091077,89
129,{vanity},{solidity-0.7.x},0.0037810061536509548,0.6978922716627635,0.005417750428217979,21.163670408272683,298
130,{solidity-0.7.x},{vanity},0.0037810061536509548,0.1146594844170835,0.03297595635348601,21.163670408272683,298
131,{vanity},{ssz},0.0014337372327602614,0.2646370023419204,0.005417750428217978,1.860271614304179,113
132,{ssz},{vanity},0.0014337372327602614,0.010078487334998215,0.14225718454608896,1.8602716143041789,113
133,{sec-security-exchange-commission},{london},0.0010784749095984268,0.16472868217054262,0.0065469770982680975,2.7189719550306424,85
134,{london},{sec-security-exchange-commission},0.0010784749095984268,0.01780104712041885,0.06058491403920574,2.7189719550306424,85
135,{sec-security-exchange-commission},{ssz},0.00114191461016304,0.1744186046511628,0.006546977098268096,1.226079408275187,90
136,{openethereum},{npm},0.0010404110892596587,0.1786492374727669,0.005823764511831504,30.085982161145562,82
137,{npm},{openethereum},0.0010404110892596587,0.1752136752136752,0.005937955972847808,30.08598216114556,82
138,{openethereum},{vulnerability},0.0016621201547928693,0.28540305010893247,0.005823764511831504,4.000363043630715,131
139,{vulnerability},{openethereum},0.0016621201547928693,0.023297172327938823,0.07134428725496415,4.000363043630715,131
140,{ios},{solidity-0.7.x},0.0022203895197614666,0.3812636165577342,0.005823764511831504,11.561866848402394,175
141,{solidity-0.7.x},{ios},0.0022203895197614666,0.06733358984224702,0.03297595635348601,11.561866848402394,175
142,{ios},{london},0.0013829854723085707,0.2374727668845316,0.005823764511831505,3.9196682978019597,109
143,{london},{ios},0.0013829854723085707,0.022827225130890052,0.06058491403920574,3.9196682978019597,109
144,{ios},{ssz},0.0016621201547928693,0.28540305010893247,0.005823764511831504,2.006247002705629,131
145,{ssz},{ios},0.0016621201547928693,0.011683910096325365,0.14225718454608893,2.0062470027056287,131
146,{random},{verify},0.0013195457717439575,0.22707423580786026,0.005811076571718581,9.409493109987647,104
147,{verify},{random},0.0013195457717439575,0.054679284963196635,0.024132462094778914,9.409493109987649,104
148,{random},{ssz},0.0025756518429233015,0.4432314410480349,0.005811076571718582,3.115705139689696,203
149,{ssz},{random},0.0025756518429233015,0.018105601141633964,0.14225718454608893,3.1157051396896964,203
150,{tokens},{vulnerability},0.0014591131129861067,0.23760330578512398,0.00614096301465457,3.3303760528996174,115
151,{vulnerability},{tokens},0.0014591131129861067,0.02045171616574782,0.07134428725496417,3.3303760528996165,115
152,{npm},{vulnerability},0.001065786969485504,0.1794871794871795,0.005937955972847808,2.515789089682029,84
153,{vulnerability},{npm},0.001065786969485504,0.014938644851502756,0.07134428725496415,2.5157890896820296,84
154,{tether},{scheduling},0.001446425172873184,0.2111111111111111,0.00685148766097824,7.488173817381738,114
155,{scheduling},{tether},0.001446425172873184,0.05130513051305131,0.028192602930914162,7.488173817381739,114
156,{tether},{vulnerability},0.003692190572860496,0.5388888888888889,0.006851487660978241,7.55335724306914,291
157,{vulnerability},{tether},0.003692190572860496,0.05175173394984883,0.07134428725496417,7.55335724306914,291
158,{interfaces},{london},0.0012053543107276533,0.17399267399267399,0.0069276153016557766,2.8718811729282936,95
159,{london},{interfaces},0.0012053543107276533,0.019895287958115182,0.06058491403920573,2.8718811729282936,95
160,{interfaces},{vulnerability},0.002677155363826683,0.38644688644688646,0.0069276153016557766,5.41664793798886,211
161,{vulnerability},{interfaces},0.002677155363826683,0.037524453138893826,0.07134428725496417,5.416647937988858,211
162,{parity},{london},0.0026137156632620694,0.38721804511278196,0.0067499841400748585,6.391327795929614,206
163,{london},{parity},0.0026137156632620694,0.043141361256544504,0.06058491403920573,6.391327795929614,206
164,{parity},{ssz},0.001941254837277168,0.287593984962406,0.006749984140074859,2.021648227328936,153
165,{ssz},{parity},0.001941254837277168,0.013646093471280771,0.14225718454608893,2.021648227328936,153
166,{etherscan},{ssz},0.0030958573875531307,0.40197693574958815,0.007701579648544059,2.825705689538333,244
167,{ssz},{etherscan},0.0030958573875531307,0.02176239743132358,0.14225718454608896,2.825705689538333,244
168,{clique},{constructor},0.001179978430501808,0.13716814159292035,0.008602423396561568,13.330341651844657,93
169,{constructor},{clique},0.001179978430501808,0.11467324290998766,0.010289919431580283,13.330341651844657,93
170,{clique},{meta-data},0.0018016874960350188,0.20943952802359883,0.008602423396561568,14.777955596401021,142
171,{meta-data},{clique},0.0018016874960350188,0.12712623097582812,0.014172429106134619,14.777955596401021,142
172,{clique},{vulnerability},0.002512212142358688,0.2920353982300885,0.008602423396561568,4.0933256111514185,198
173,{vulnerability},{clique},0.002512212142358688,0.03521252000711364,0.07134428725496415,4.0933256111514185,198
174,{hydrachain},{verify},0.0010404110892596587,0.1431064572425829,0.007270189684704689,5.9300396569790585,82
175,{verify},{hydrachain},0.0010404110892596587,0.04311251314405889,0.02413246209477891,5.930039656979059,82
176,{hydrachain},{public-key},0.0031212332677789762,0.4293193717277487,0.007270189684704689,8.750143853820148,246
177,{public-key},{hydrachain},0.0031212332677789762,0.06361520558572537,0.04906426441667196,8.750143853820148,246
178,{hydrachain},{ssz},0.0033369282496986613,0.45898778359511344,0.007270189684704688,3.2264646953307943,263
179,{ssz},{hydrachain},0.0033369282496986613,0.023457010346057794,0.14225718454608896,3.226464695330794,263
180,{plasma},{polkadot},0.0011926663706147307,0.15824915824915825,0.007536636427076065,14.742798353909464,94
181,{polkadot},{plasma},0.0011926663706147307,0.1111111111111111,0.010733997335532578,14.742798353909466,94
182,{plasma},{london},0.004466154919748779,0.5925925925925926,0.007536636427076065,9.781190614698467,352
183,{london},{plasma},0.004466154919748779,0.073717277486911,0.06058491403920573,9.781190614698467,352
184,{plasma},{vulnerability},0.001179978430501808,0.15656565656565657,0.007536636427076063,2.194508664809216,93
185,{vulnerability},{plasma},0.001179978430501808,0.016539213942735196,0.07134428725496415,2.1945086648092165,93
186,{plasma},{ssz},0.0013449216519698028,0.17845117845117844,0.007536636427076065,1.2544264742802025,106
187,{time},{ssz},0.001979318657615936,0.24148606811145512,0.008196409312948042,1.697531614181621,156
188,{ssz},{time},0.001979318657615936,0.013913663931501962,0.14225718454608893,1.697531614181621,156
189,{attacks},{ssz},0.0020808221785193174,0.25949367088607594,0.008018778151367126,1.8241164529866283,164
190,{ssz},{attacks},0.0020808221785193174,0.014627185158758473,0.14225718454608893,1.8241164529866283,164
191,{rails},{london},0.0029055382858592907,0.3533950617283951,0.008221785193173887,5.8330537780363265,229
192,{london},{rails},0.0029055382858592907,0.047958115183246074,0.06058491403920573,5.833053778036326,229
193,{rails},{ssz},0.002512212142358688,0.3055555555555556,0.008221785193173887,2.147909481904309,198
194,{ssz},{rails},0.002512212142358688,0.017659650374598643,0.14225718454608896,2.1479094819043087,198
195,{vim},{vulnerability},0.0020300704180676267,0.2102496714848883,0.00965552242593415,2.9469727650865143,160
196,{vulnerability},{vim},0.0020300704180676267,0.028454561621910013,0.07134428725496415,2.9469727650865147,160
197,{privacy},{datadir},0.0024107086214553066,0.2785923753665689,0.008653175157013259,24.782458312094953,190
198,{datadir},{privacy},0.0024107086214553066,0.2144469525959368,0.011241514940049482,24.782458312094956,190
199,{privacy},{public-key},0.001256106071179344,0.14516129032258066,0.008653175157013257,2.9585950599364352,99
200,{public-key},{privacy},0.001256106071179344,0.02560124127230411,0.04906426441667196,2.958595059936435,99
201,{privacy},{london},0.0019158789570513227,0.22140762463343108,0.008653175157013259,3.654500928897146,151
202,{london},{privacy},0.0019158789570513227,0.03162303664921466,0.06058491403920573,3.654500928897146,151
203,{privacy},{ssz},0.0020046945378417815,0.2316715542521994,0.00865317515701326,1.6285402736699157,158
204,{ssz},{privacy},0.0020046945378417815,0.01409204423831609,0.14225718454608893,1.628540273669916,158
205,{ethminer},{rlp},0.0011926663706147307,0.11928934010152284,0.009998096808983063,5.536978409953782,94
206,{rlp},{ethminer},0.0011926663706147307,0.05535924617196702,0.02154412231174269,5.536978409953782,94
207,{ethminer},{message},0.0010530990293725815,0.10532994923857868,0.009998096808983063,4.676946450275255,83
208,{message},{ethminer},0.0010530990293725815,0.04676056338028169,0.022521093700437735,4.676946450275256,83
209,{ethminer},{fixed-point},0.001256106071179344,0.12563451776649745,0.009998096808983063,4.2791203620425655,99
210,{fixed-point},{ethminer},0.001256106071179344,0.04278305963699222,0.02935989342130305,4.279120362042566,99
211,{ethminer},{vulnerability},0.0010911628497113494,0.10913705583756345,0.009998096808983063,1.529723822841466,86
212,{vulnerability},{ethminer},0.0010911628497113494,0.015294326871776632,0.07134428725496415,1.5297238228414662,86
213,{ethminer},{ssz},0.001750935735583328,0.1751269035532995,0.009998096808983063,1.2310584109483855,138
214,{ssz},{ethminer},0.001750935735583328,0.012308241170174813,0.14225718454608893,1.2310584109483855,138
215,{constructor},{meta-data},0.0012814819514051893,0.12453760789149199,0.010289919431580283,8.78731563649771,101
216,{meta-data},{constructor},0.0012814819514051893,0.09042076991942703,0.014172429106134619,8.787315636497707,101
217,{constructor},{rlp},0.0010277231491467361,0.0998766954377312,0.010289919431580283,4.635913869802582,81
218,{rlp},{constructor},0.0010277231491467361,0.04770318021201413,0.02154412231174269,4.635913869802582,81
219,{constructor},{london},0.0013068578316310347,0.12700369913686807,0.010289919431580282,2.0962924706748183,103
220,{london},{constructor},0.0013068578316310347,0.021570680628272252,0.06058491403920573,2.0962924706748183,103
221,{constructor},{vulnerability},0.0020554462982934722,0.1997533908754624,0.010289919431580283,2.7998512363239496,162
222,{vulnerability},{constructor},0.0020554462982934722,0.02881024364218389,0.07134428725496415,2.7998512363239496,162
223,{constructor},{ssz},0.0023092051005519252,0.22441430332922319,0.010289919431580282,1.5775252690771249,182
224,{ssz},{constructor},0.0023092051005519252,0.016232607920085622,0.14225718454608893,1.5775252690771249,182
225,{polkadot},{solidity-0.7.x},0.0015606166338894881,0.1453900709219858,0.010733997335532578,4.408972081460682,123
226,{solidity-0.7.x},{polkadot},0.0015606166338894881,0.04732589457483648,0.03297595635348601,4.408972081460682,123
227,{polkadot},{london},0.004808729302797691,0.44799054373522457,0.010733997335532578,7.394424021883084,379
228,{london},{polkadot},0.004808729302797691,0.0793717277486911,0.06058491403920574,7.394424021883085,379
229,{polkadot},{vulnerability},0.0012053543107276533,0.11229314420803782,0.010733997335532576,1.5739612592488887,95
230,{vulnerability},{polkadot},0.0012053543107276533,0.01689489596300907,0.07134428725496415,1.5739612592488885,95
231,{polkadot},{ssz},0.003159297088117744,0.29432624113475175,0.010733997335532578,2.0689727698033766,249
232,{ssz},{polkadot},0.003159297088117744,0.0222083481983589,0.14225718454608893,2.0689727698033766,249
233,{datadir},{address.transfer},0.0011165387299371947,0.09932279909706546,0.011241514940049484,5.508885581164823,88
234,{address.transfer},{datadir},0.0011165387299371947,0.06192821956368754,0.01802956290046311,5.508885581164823,88
235,{datadir},{scheduling},0.001103850789824272,0.0981941309255079,0.011241514940049482,3.482974990501307,87
236,{scheduling},{datadir},0.001103850789824272,0.03915391539153915,0.028192602930914166,3.4829749905013077,87
237,{datadir},{london},0.0026010277231491466,0.23137697516930023,0.011241514940049482,3.819052627846785,205
238,{london},{datadir},0.0026010277231491466,0.04293193717277487,0.06058491403920573,3.8190526278467845,205
239,{datadir},{ssz},0.0028547865254076,0.25395033860045146,0.011241514940049484,1.7851494770598095,225
240,{ssz},{datadir},0.0028547865254076,0.02006778451658937,0.14225718454608893,1.7851494770598093,225
241,{override},{clone},0.001103850789824272,0.08070500927643785,0.013677599441730633,6.145666962437149,87
242,{clone},{override},0.001103850789824272,0.08405797101449275,0.01313201801687496,6.145666962437148,87
243,{override},{rlp},0.0010911628497113494,0.07977736549165121,0.013677599441730635,3.702975890002644,86
244,{rlp},{override},0.0010911628497113494,0.050647820965842166,0.02154412231174269,3.702975890002644,86
245,{override},{scheduling},0.00133223371185688,0.09740259740259741,0.013677599441730635,3.454899061334705,105
246,{scheduling},{override},0.00133223371185688,0.047254725472547256,0.028192602930914166,3.454899061334705,105
247,{override},{fixed-point},0.0013956734124214933,0.10204081632653061,0.013677599441730633,3.475517259626409,110
248,{fixed-point},{override},0.0013956734124214933,0.04753673292999136,0.029359893421303046,3.4755172596264092,110
249,{override},{vulnerability},0.002968977986423904,0.21706864564007422,0.013677599441730635,3.0425511837315398,234
250,{vulnerability},{override},0.002968977986423904,0.04161479637204339,0.07134428725496417,3.0425511837315398,234
251,{clone},{scheduling},0.0019158789570513227,0.14589371980676327,0.013132018016874962,5.174893576314153,151
252,{scheduling},{clone},0.0019158789570513227,0.06795679567956796,0.028192602930914166,5.174893576314154,151
253,{clone},{vulnerability},0.006102899194315803,0.4647342995169082,0.013132018016874962,6.513966533242953,481
254,{vulnerability},{clone},0.006102899194315803,0.08554152587586697,0.07134428725496417,6.513966533242952,481
255,{meta-data},{address.transfer},0.0010404110892596587,0.07341092211280215,0.014172429106134619,4.071697273976426,82
256,{address.transfer},{meta-data},0.0010404110892596587,0.057705840957072485,0.01802956290046311,4.071697273976426,82
257,{meta-data},{rlp},0.0016494322146799467,0.11638316920322292,0.014172429106134619,5.402084499853954,130
258,{rlp},{meta-data},0.0016494322146799467,0.07656065959952886,0.02154412231174269,5.402084499853954,130
259,{meta-data},{fixed-point},0.0010150352090338133,0.07162041181736795,0.014172429106134619,2.4393961786455725,80
260,{fixed-point},{meta-data},0.0010150352090338133,0.03457216940363008,0.02935989342130305,2.439396178645573,80
261,{meta-data},{vulnerability},0.002017382477954704,0.1423455684870188,0.014172429106134619,1.9951922426292703,159
262,{vulnerability},{meta-data},0.002017382477954704,0.028276720611773075,0.07134428725496415,1.99519224262927,159
263,{merkle-patricia-tries},{events},0.0013576095920827254,0.10710710710710711,0.012675252172809744,6.483599574997424,107
264,{events},{merkle-patricia-tries},0.0013576095920827254,0.08218125960061444,0.016519698027025312,6.483599574997425,107
265,{merkle-patricia-tries},{verify},0.0022203895197614666,0.17517517517517517,0.012675252172809744,7.258901909269943,175
266,{verify},{merkle-patricia-tries},0.0022203895197614666,0.09200841219768664,0.02413246209477891,7.258901909269943,175
267,{merkle-patricia-tries},{fixed-point},0.001370297532195648,0.10810810810810811,0.012675252172809742,3.6821696372258175,108
268,{fixed-point},{merkle-patricia-tries},0.001370297532195648,0.046672428694900604,0.02935989342130305,3.682169637225817,108
269,{merkle-patricia-tries},{public-key},0.004212396117490326,0.33233233233233234,0.012675252172809745,6.773409043902967,332
270,{public-key},{merkle-patricia-tries},0.004212396117490326,0.08585466770106025,0.049064264416671964,6.773409043902967,332
271,{merkle-patricia-tries},{london},0.002106198058745163,0.16616616616616617,0.012675252172809745,2.7426987196620702,166
272,{london},{merkle-patricia-tries},0.002106198058745163,0.034764397905759165,0.06058491403920574,2.7426987196620707,166
273,{merkle-patricia-tries},{vulnerability},0.0010911628497113494,0.08608608608608609,0.012675252172809744,1.2066290014004757,86
274,{vulnerability},{merkle-patricia-tries},0.0010911628497113494,0.015294326871776632,0.07134428725496415,1.206629001400476,86
275,{merkle-patricia-tries},{ssz},0.003882509674554336,0.3063063063063063,0.012675252172809745,2.1531869007787665,306
